"EXP","ID","TARGET","CELLTYPE","CTRL1","CTRL2","IFCTRL","LAB"
"ENCSR000BJX","ENCFF000PQJ","SP1","HepG2","ENCSR000BLN","NA",false,"Richard Myers, HAIB"
"ENCSR000BJY","ENCFF000NSI","ATF3","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BJY","ENCFF000NSP","ATF3","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BJZ","ENCFF000NTS","BCLAF1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BJZ","ENCFF000NTV","BCLAF1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BKA","ENCFF000NVQ","ETS1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BKA","ENCFF000NVV","ETS1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BKB","ENCFF000NXA","MEF2A","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BKB","ENCFF000NXC","MEF2A","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BKC","ENCFF000OMV","ATF3","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKC","ENCFF000OMW","ATF3","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKD","ENCFF000OWO","YY1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKD","ENCFF000OWS","YY1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKE","ENCFF000PFQ","ATF3","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BKE","ENCFF000PFR","ATF3","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BKF","ENCFF000QKR","ZBTB33","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKF","ENCFF000QKS","ZBTB33","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKH","ENCFF000PWM","BCLAF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKH","ENCFF000PWX","BCLAF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKI","ENCFF000NOW","POLR2A","ECC-1","ENCSR000BKX","NA",false,"Richard Myers, HAIB"
"ENCSR000BKI","ENCFF000NPB","POLR2A","ECC-1","ENCSR000BKX","NA",false,"Richard Myers, HAIB"
"ENCSR000BKJ","ENCFF000OKL","YY1","GM12891","ENCSR000BLC","NA",false,"Richard Myers, HAIB"
"ENCSR000BKJ","ENCFF000OKM","YY1","GM12891","ENCSR000BLC","NA",false,"Richard Myers, HAIB"
"ENCSR000BKK","ENCFF000OQU","EP300","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKK","ENCFF000ORA","EP300","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKL","ENCFF000NMJ","ESR1","ECC-1","ENCSR000BIZ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKL","ENCFF000NML","ESR1","ECC-1","ENCSR000BIZ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKM","ENCFF000QBC","GATA2","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKM","ENCFF000QBD","GATA2","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKN","ENCFF000RHZ","ESR1","T47D","ENCSR000BLL","NA",false,"Richard Myers, HAIB"
"ENCSR000BKN","ENCFF000RIA","ESR1","T47D","ENCSR000BLL","NA",false,"Richard Myers, HAIB"
"ENCSR000BKO","ENCFF000QGV","SP1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKO","ENCFF000QGW","SP1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKP","ENCFF000OPS","JUND","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKP","ENCFF000OPZ","JUND","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BKQ","ENCFF000QAD","ETS1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKQ","ENCFF000QAG","ETS1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKR","ENCFF000QDG","POLR2AphosphoS5","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKR","ENCFF000QDO","POLR2AphosphoS5","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKS","ENCFF000QHU","TAF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKS","ENCFF000QHW","TAF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKT","ENCFF000QJP","USF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKT","ENCFF000QJR","USF1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKU","ENCFF000QKJ","YY1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKU","ENCFF000QKK","YY1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BKV","ENCFF000QEH","RAD21","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BKV","ENCFF000QEJ","RAD21","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BKW","ENCFF000NMR","FOXA1","ECC-1","ENCSR000BKX","NA",false,"Richard Myers, HAIB"
"ENCSR000BKW","ENCFF000NMT","FOXA1","ECC-1","ENCSR000BKX","NA",false,"Richard Myers, HAIB"
"ENCSR000BKX","ENCFF000NPN","Control","ECC-1","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BKY","ENCFF000RIL","FOXA1","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BKY","ENCFF000RIR","FOXA1","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BKZ","ENCFF000NGC","Control","A549","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLA","ENCFF000NFZ","Control","A549","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLB","ENCFF000NNM","NR3C1","ECC-1","NA","NA",false,"Richard Myers, HAIB"
"ENCSR000BLB","ENCFF000NNN","NR3C1","ECC-1","NA","NA",false,"Richard Myers, HAIB"
"ENCSR000BLC","ENCFF000OJZ","Control","GM12891","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLD","ENCFF000OSA","RAD21","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BLD","ENCFF000OSG","RAD21","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BLE","ENCFF000PIJ","FOXA1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLE","ENCFF000PIM","FOXA1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLF","ENCFF000PJT","HNF4A","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLF","ENCFF000PJX","HNF4A","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLG","ENCFF000POU","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLG","ENCFF000POV","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLH","ENCFF000POO","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLH","ENCFF000POQ","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLI","ENCFF000PYX","E2F6","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLI","ENCFF000PYZ","E2F6","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLJ","ENCFF000QEX","Control","K562","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLJ","ENCFF000QEZ","Control","K562","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLK","ENCFF000QHH","SRF","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLK","ENCFF000QHK","SRF","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLL","ENCFF000RHV","ESR1","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BLL","ENCFF000RHW","ESR1","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BLM","ENCFF000RJJ","EP300","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BLM","ENCFF000RJL","EP300","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BLN","ENCFF000POC","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLN","ENCFF000POE","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLN","ENCFF000POH","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLN","ENCFF000POJ","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLO","ENCFF000QAQ","GABPA","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLO","ENCFF000QAV","GABPA","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLP","ENCFF000QBZ","MAX","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLP","ENCFF000QCC","MAX","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLQ","ENCFF000RGI","Control","SK-N-SH","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BLR","ENCFF000QFY","SIN3A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLR","ENCFF000QGA","SIN3A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLS","ENCFF000PNW","RAD21","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLS","ENCFF000PNY","RAD21","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLT","ENCFF000OMI","YY1","GM12892","ENCSR000BIG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLT","ENCFF000OML","YY1","GM12892","ENCSR000BIG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLU","ENCFF000OVI","TAF7","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BLU","ENCFF000OVV","TAF7","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BLV","ENCFF000PQU","SRF","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLV","ENCFF000PQW","SRF","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLW","ENCFF000PMZ","EP300","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLW","ENCFF000PNA","EP300","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BLX","ENCFF000RFI","CTCF","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLX","ENCFF000RFO","CTCF","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLY","ENCFF000RGA","RAD21","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLY","ENCFF000RGF","RAD21","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLZ","ENCFF000RGV","YY1","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BLZ","ENCFF000RGY","YY1","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMA","ENCFF000RFU","EP300","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMA","ENCFF000RFV","EP300","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMB","ENCFF000NVM","ELF1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMB","ENCFF000NVP","ELF1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMC","ENCFF000PJD","HDAC2","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMC","ENCFF000PJJ","HDAC2","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMD","ENCFF000PZV","ELF1","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMD","ENCFF000PZY","ELF1","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BME","ENCFF000QLC","ZBTB7A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BME","ENCFF000QLG","ZBTB7A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMF","ENCFF000RGM","USF1","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMF","ENCFF000RGQ","USF1","SK-N-SH","ENCSR000BLQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMG","ENCFF000QBF","HDAC2","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMG","ENCFF000QBN","HDAC2","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMH","ENCFF000QKF","YY1","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMH","ENCFF000QKI","YY1","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMI","ENCFF000OFJ","SRF","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMI","ENCFF000OFL","SRF","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMJ","ENCFF000ONH","BCL11A","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BMK","ENCFF000PBO","Control","HCT116","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BML","ENCFF000PBA","POLR2AphosphoS5","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BML","ENCFF000PBG","POLR2AphosphoS5","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BMM","ENCFF000PFD","Control","HeLa-S3","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BMN","ENCFF000PEM","REST","HeLa-S3","ENCSR000BMM","NA",false,"Richard Myers, HAIB"
"ENCSR000BMN","ENCFF000PEQ","REST","HeLa-S3","ENCSR000BMM","NA",false,"Richard Myers, HAIB"
"ENCSR000BMO","ENCFF000PHY","FOXA1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMO","ENCFF000PIB","FOXA1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMP","ENCFF000RJV","Control","T47D","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BMQ","ENCFF000NVC","EGR1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMQ","ENCFF000NVF","EGR1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMR","ENCFF000QDX","POLR2A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMR","ENCFF000QDY","POLR2A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMS","ENCFF000ODP","Control","GM12878","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BMT","ENCFF000OQA","NANOG","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BMT","ENCFF000OQM","NANOG","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BMU","ENCFF000ORV","POU5F1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BMU","ENCFF000ORW","POU5F1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BMV","ENCFF000QAL","FOSL1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMV","ENCFF000QAN","FOSL1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMW","ENCFF000QCW","REST","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMW","ENCFF000QCX","REST","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BMX","ENCFF000RIX","GATA3","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BMX","ENCFF000RIY","GATA3","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BMY","ENCFF000OCE","RAD21","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMY","ENCFF000OCH","RAD21","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BMZ","ENCFF000PHM","ELF1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BMZ","ENCFF000PHP","ELF1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNA","ENCFF000PST","ZBTB33","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNA","ENCFF000PSY","ZBTB33","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNB","ENCFF000NFM","Control","A549","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BNC","ENCFF000NFR","Control","A549","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BND","ENCFF000OIB","ZEB1","GM12878","ENCSR000BGH","NA",false,"Richard Myers, HAIB"
"ENCSR000BND","ENCFF000OIE","ZEB1","GM12878","ENCSR000BGH","NA",false,"Richard Myers, HAIB"
"ENCSR000BNE","ENCFF000PZK","EGR1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNE","ENCFF000PZP","EGR1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNF","ENCFF000ODO","Control","GM12878","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BNG","ENCFF000NXE","MEF2C","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNG","ENCFF000NXJ","MEF2C","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNH","ENCFF000ONR","CTCF","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNH","ENCFF000OOF","CTCF","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNI","ENCFF000PIT","FOXA2","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNI","ENCFF000PIX","FOXA2","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNJ","ENCFF000PKH","HNF4G","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNJ","ENCFF000PKJ","HNF4G","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNK","ENCFF000PYP","CTCFL","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNK","ENCFF000PYR","CTCFL","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNL","ENCFF000QGZ","SP2","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNL","ENCFF000QHG","SP2","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNM","ENCFF000QII","TAF7","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNM","ENCFF000QIM","TAF7","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNN","ENCFF000QIU","THAP1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNN","ENCFF000QIY","THAP1","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNO","ENCFF000RHD","CTCF","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BNO","ENCFF000RHF","CTCF","T47D","ENCSR000BMP","NA",false,"Richard Myers, HAIB"
"ENCSR000BNP","ENCFF000OHH","YY1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNP","ENCFF000OHO","YY1","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNQ","ENCFF000NTL","BCL3","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNQ","ENCFF000NTN","BCL3","GM12878","ENCSR000BMS","NA",false,"Richard Myers, HAIB"
"ENCSR000BNR","ENCFF000OPK","HDAC2","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNR","ENCFF000OPL","HDAC2","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNS","ENCFF000OOU","FOSL1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNS","ENCFF000OOX","FOSL1","H1-hESC","ENCSR000BJF","NA",false,"Richard Myers, HAIB"
"ENCSR000BNT","ENCFF000PSD","YY1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNT","ENCFF000PSE","YY1","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BNU","ENCFF000PWA","ATF3","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNU","ENCFF000PWC","ATF3","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNV","ENCFF000QCH","MEF2A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNV","ENCFF000QCI","MEF2A","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNW","ENCFF000QGN","SIX5","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNW","ENCFF000QGQ","SIX5","K562","ENCSR000BLJ","NA",false,"Richard Myers, HAIB"
"ENCSR000BNX","ENCFF000PDQ","YY1","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BNX","ENCFF000PDT","YY1","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BNY","ENCFF000PDZ","ZBTB33","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BNY","ENCFF000PEC","ZBTB33","HCT116","ENCSR000BMK","NA",false,"Richard Myers, HAIB"
"ENCSR000BOB","ENCFF000PVT","Control","endothelial cell of umbilical vein","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BOD","ENCFF000QXN","Control","SK-N-MC","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BOT","ENCFF000PMU","REST","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BOT","ENCFF000PMV","REST","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BOU","ENCFF000PQL","SP2","HepG2","ENCSR000BPH","NA",false,"Richard Myers, HAIB"
"ENCSR000BOU","ENCFF000PQP","SP2","HepG2","ENCSR000BPH","NA",false,"Richard Myers, HAIB"
"ENCSR000BOV","ENCFF000QTC","POLR2AphosphoS5","Panc1","ENCSR000BPP","NA",false,"Richard Myers, HAIB"
"ENCSR000BOV","ENCFF000QTI","POLR2AphosphoS5","Panc1","ENCSR000BPP","NA",false,"Richard Myers, HAIB"
"ENCSR000BOW","ENCFF000QUD","SIN3A","Panc1","ENCSR000BPP","NA",false,"Richard Myers, HAIB"
"ENCSR000BOW","ENCFF000QUG","SIN3A","Panc1","ENCSR000BPP","NA",false,"Richard Myers, HAIB"
"ENCSR000BOX","ENCFF000QVC","REST","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BOX","ENCFF000QVE","REST","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BOY","ENCFF000QWD","SIN3A","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BOY","ENCFF000QWH","SIN3A","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BOZ","ENCFF000RAT","REST","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BOZ","ENCFF000RAW","REST","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BPA","ENCFF000RBN","POLR2AphosphoS5","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BPA","ENCFF000RBS","POLR2AphosphoS5","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BPB","ENCFF000RDJ","SIN3A","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BPB","ENCFF000RDL","SIN3A","SK-N-SH","ENCSR000BPR","NA",false,"Richard Myers, HAIB"
"ENCSR000BPC","ENCFF000QVH","POLR2AphosphoS5","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BPC","ENCFF000QVL","POLR2AphosphoS5","PFSK-1","ENCSR000BPQ","NA",false,"Richard Myers, HAIB"
"ENCSR000BPD","ENCFF000NGH","Control","A549","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPE","ENCFF000NHM","SP1","A549","ENCSR000BPD","NA",false,"Richard Myers, HAIB"
"ENCSR000BPE","ENCFF000NHP","SP1","A549","ENCSR000BPD","NA",false,"Richard Myers, HAIB"
"ENCSR000BPF","ENCFF000NHV","TAF1","A549","ENCSR000BPD","NA",false,"Richard Myers, HAIB"
"ENCSR000BPF","ENCFF000NHY","TAF1","A549","ENCSR000BPD","NA",false,"Richard Myers, HAIB"
"ENCSR000BPG","ENCFF000OSS","Control","H1-hESC","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPG","ENCFF000OST","Control","H1-hESC","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPH","ENCFF000PPC","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPH","ENCFF000PPF","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPH","ENCFF000PPI","Control","HepG2","NA","NA",true,"Richard Myers, HAIB"
"ENCSR000BPI","ENCFF000PNI","POLR2AphosphoS5","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BPI","ENCFF000PNL","POLR2AphosphoS5","HepG2","ENCSR000BLG","NA",false,"Richard Myers, HAIB"
"ENCSR000BPJ","ENCFF000PYD","CTCF","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
"ENCSR000BPJ","ENCFF000PYJ","CTCF","K562","ENCSR000BGG","NA",false,"Richard Myers, HAIB"
